,year,metro,id,sex,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
7394,2020,G2,411900231,1,48,4,4,2,39442,22793,4820,4018,E,8,1,12
7395,2020,G2,411900251,1,78,2,2,2,47300,0,1959,1718,,,1,6
7396,2020,G2,411900261,1,57,2,2,2,5622,0,951,911,,,1,6
7397,2020,G2,411900271,2,52,1,4,4,15828,6000,953,838,I,4,1,12
7398,2020,G2,411900281,1,38,4,6,2,59245,23000,6202,4885,C,3,1,16
7399,2020,G2,411900291,1,61,5,7,2,169100,67000,26637,20362,P,1,1,18
7400,2020,G1,411900301,1,34,3,7,2,11234,0,1472,1127,S,2,2,18
7401,2020,G1,411900321,1,52,3,4,2,36551,18750,9855,6851,O,4,2,12
7402,2020,G1,411900331,1,48,5,6,2,301730,7000,21281,14844,K,2,2,16
7403,2020,G1,411900361,1,43,3,6,2,66118,19400,17701,12296,M,2,1,16
7404,2020,G1,411900381,1,52,1,4,4,1800,0,6274,5826,F,7,3,12
7405,2020,G1,411900391,1,30,3,4,2,35790,22000,2883,1632,G,5,2,12
7406,2020,G1,412000122,1,50,4,6,4,52700,200,5346,4562,N,3,2,16
7407,2020,G1,412000132,1,54,3,2,2,7750,1520,6193,5728,C,7,3,6
7408,2020,G1,412000142,2,72,2,4,4,1506,0,1217,1217,,,3,12
7409,2020,G1,412000162,1,32,1,6,1,6200,0,1600,1573,R,2,2,16
7410,2020,G1,412000172,1,55,4,7,2,47150,10500,6669,5881,R,4,1,18
7411,2020,G2,412000202,1,44,4,6,2,25808,2300,4899,3557,M,2,1,16
7412,2020,G2,412000212,2,54,2,4,3,1850,0,1617,1529,I,4,2,12
7413,2020,G2,412000232,1,77,2,2,2,9700,0,1337,1247,,,1,6
7414,2020,G2,412000242,1,54,4,4,2,19535,0,7658,6571,I,5,1,12
7415,2020,G2,412000252,2,27,1,5,1,8218,6400,1900,1508,G,5,2,14
7416,2020,G2,412000262,2,24,1,6,1,550,0,53,39,I,4,3,16
7417,2020,G2,412000272,2,54,3,6,3,12321,113,7276,6524,S,9,2,16
7418,2020,G2,412000282,2,72,3,3,4,3080,0,4021,4000,,,3,9
7419,2020,G1,412000302,1,64,2,6,2,104100,31000,5360,3774,K,3,1,16
7420,2020,G1,412000312,1,51,2,4,4,5186,5040,4164,3826,N,9,3,12
7421,2020,G1,412000332,1,34,4,6,2,83670,6560,4143,2970,C,2,1,16
7422,2020,G1,412000342,1,50,4,6,2,28585,11564,6552,6188,H,8,2,16
7423,2020,G1,412000362,1,28,1,4,1,150,0,1407,1361,C,9,4,12
7424,2020,G1,412000382,1,54,2,5,4,9496,1096,6037,5600,H,8,2,14
7425,2020,G1,412600101,1,72,2,7,2,87400,0,6592,5008,,,1,18
7426,2020,G1,412600111,1,74,3,4,2,42555,15350,6914,6183,,,1,12
7427,2020,G1,412600151,2,58,2,1,4,8790,1340,3050,2624,C,7,1,0
7428,2020,G2,412600171,1,36,3,6,2,33515,18770,2309,1346,F,7,1,16
7429,2020,G1,412600191,1,39,3,7,2,107542,26050,13946,10415,J,2,1,18
7430,2020,G2,412600201,2,61,1,4,3,41502,0,2050,2044,,,1,12
7431,2020,G2,412600221,1,60,3,5,2,3890,2217,7642,6684,C,3,5,14
7432,2020,G2,412600231,2,52,4,6,1,80137,1000,8939,7810,G,2,1,16
7433,2020,G2,412600241,2,73,4,2,2,11221,0,2539,2530,R,9,1,6
7434,2020,G2,412600251,2,59,1,4,4,1198,3530,997,590,,,3,12
7435,2020,G2,412600271,1,75,2,3,2,14380,1500,2118,1972,,,2,9
7436,2020,G2,412600291,1,64,2,5,2,11249,0,4834,4132,F,1,3,14
7437,2020,G1,412600381,1,56,3,4,4,28791,0,5543,5053,C,8,1,12
7438,2020,G1,412600391,1,61,4,6,2,43813,3000,7476,6397,,,1,16
7439,2020,G1,412700101,1,64,4,7,2,122584,10000,16703,14287,L,3,1,18
7440,2020,G1,412700141,1,47,3,6,2,24995,3000,8214,7145,J,2,2,16
7441,2020,G1,412700151,1,62,2,4,2,5000,0,2166,1966,,,3,12
7442,2020,G1,412700161,1,40,3,6,2,27572,2300,4009,3635,C,3,3,16
7443,2020,G1,412700181,1,56,3,4,2,15250,8100,6029,5109,F,9,1,12
7444,2020,G2,412700201,1,47,3,6,2,81021,10840,14837,9315,O,4,1,16
7445,2020,G2,412700211,1,78,2,7,2,79520,288,2909,2580,,,1,18
7446,2020,G2,412700221,1,39,4,6,2,55435,15000,5570,4590,C,2,1,16
7447,2020,G2,412700231,1,66,2,4,2,56890,0,3368,3019,H,8,2,12
7448,2020,G2,412700251,1,52,4,4,2,25260,1200,8099,7108,F,7,1,12
7449,2020,G2,412700261,1,62,2,4,2,51790,28000,10575,8537,C,7,1,12
7450,2020,G2,412700281,2,59,2,4,2,61810,20280,8947,7022,C,3,1,12
7451,2020,G1,412700311,2,82,2,1,3,100,0,795,748,,,5,0
7452,2020,G1,412700321,1,47,5,4,4,25292,14500,7137,6144,N,7,1,12
7453,2020,G1,412700341,1,46,5,5,2,18140,0,4398,4066,G,3,2,14
7454,2020,G1,412700351,1,49,1,4,1,2956,0,2911,2454,C,8,3,12
7455,2020,G1,412700361,1,31,3,6,2,30410,22440,8373,6540,C,2,2,16
7456,2020,G1,412700381,1,36,3,5,2,45627,18000,9220,7310,G,3,2,14
7457,2020,G1,412700391,1,52,3,4,2,5498,48,6901,6521,,,2,12
7458,2020,G1,412800101,2,47,3,4,3,93731,35200,1171,179,,,1,12
7459,2020,G1,412800121,1,57,4,4,2,55902,4828,10926,9790,F,9,1,12
7460,2020,G1,412800131,2,86,1,1,3,3550,0,569,562,,,2,0
7461,2020,G1,412800161,1,55,3,8,2,110556,22945,6789,4430,P,2,1,21
7462,2020,G1,412800171,1,68,2,3,2,62300,0,2291,999,C,7,1,9
7463,2020,G1,412800181,1,86,2,3,2,23000,0,921,850,,,1,9
7464,2020,G1,412800191,1,56,4,6,2,54710,12000,13012,11929,H,3,2,16
7465,2020,G2,412800201,1,61,3,3,2,22202,2717,6474,5652,F,7,1,9
7466,2020,G2,412800211,1,77,2,6,2,22760,0,1124,1094,,,1,16
7467,2020,G2,412800221,1,64,1,5,3,18500,0,1840,1796,,,1,14
7468,2020,G2,412800231,2,61,1,4,3,3080,0,1192,1191,,,3,12
7469,2020,G2,412800241,2,79,2,2,3,81,0,2184,2160,,,5,6
7470,2020,G2,412800251,1,43,1,4,4,2227,650,3141,2070,C,8,3,12
7471,2020,G2,412800261,1,52,3,5,2,30694,16550,7409,6642,G,9,1,14
7472,2020,G2,412800271,1,36,1,6,1,555,0,1500,1014,K,5,5,16
7473,2020,G2,412800281,1,48,2,4,1,30800,0,5401,4786,G,7,1,12
7474,2020,G2,412800291,1,63,3,4,2,50533,3500,4098,3870,,,1,12
7475,2020,G1,412800301,2,77,1,1,3,220,0,585,584,,,5,0
7476,2020,G1,412800311,1,49,1,4,1,2500,0,1601,1427,C,8,2,12
7477,2020,G1,412800321,1,51,4,6,2,55240,0,4217,3715,F,7,1,16
7478,2020,G1,412800341,1,35,2,6,2,63740,25700,11714,8866,C,3,1,16
7479,2020,G1,412800361,1,31,2,6,2,39478,18041,8053,7035,P,2,1,16
7480,2020,G1,412800371,2,87,1,1,3,250,0,430,407,,,3,0
7481,2020,G1,412800381,1,80,2,4,2,23130,3500,3193,2683,H,8,1,12
7482,2020,G1,412800391,1,65,3,3,2,6010,0,4540,4366,F,7,2,9
7483,2020,G1,412900101,1,60,2,6,2,129207,0,17434,14627,O,2,1,16
7484,2020,G1,412900121,1,56,3,5,2,73207,1700,4731,4198,F,1,1,14
7485,2020,G1,412900131,2,65,1,2,3,195780,45050,2172,1806,,,1,6
7486,2020,G1,412900141,1,60,3,4,2,170390,58030,12865,11477,C,7,1,12
7487,2020,G1,412900161,1,65,3,3,2,99536,39000,9100,8325,G,8,2,9
7488,2020,G2,412900201,2,81,1,3,3,1668,0,838,828,Q,4,2,9
7489,2020,G2,412900221,1,70,2,4,2,42385,2781,3799,3503,L,3,1,12
7490,2020,G2,412900231,1,39,3,6,2,54594,10180,13560,10971,C,2,2,16
7491,2020,G2,412900241,1,61,2,4,2,43364,0,7716,6674,,,1,12
7492,2020,G2,412900251,1,50,3,6,2,50436,16100,7428,5496,C,5,1,16
7493,2020,G2,412900261,2,29,1,5,1,4057,0,1121,1029,C,3,3,14
7494,2020,G2,412900271,1,45,4,5,2,13540,3880,4805,4171,C,8,2,14
7495,2020,G2,412900281,1,65,3,4,2,45530,20000,16267,14673,H,2,1,12
7496,2020,G2,412900291,2,59,3,4,2,182053,48480,13101,9416,G,5,1,12
7497,2020,G1,412900301,2,43,2,4,1,33690,0,3493,3137,C,8,1,12
7498,2020,G1,412900341,1,54,5,4,2,82450,61900,4700,4258,D,9,3,12
7499,2020,G1,412900351,1,34,3,6,2,44535,11900,9219,7410,G,3,1,16
7500,2020,G1,412900361,1,54,2,4,2,1700,1440,4063,3465,,,3,12
7501,2020,G1,412900381,1,44,2,5,2,13160,7960,6058,5222,C,7,2,14
7502,2020,G1,413000112,1,67,2,4,2,49000,0,3388,3304,,,1,12
7503,2020,G1,413000122,1,49,3,6,2,45620,0,16133,14015,M,2,1,16
7504,2020,G1,413000132,2,54,3,6,3,5934,3330,4034,3621,P,2,3,16
7505,2020,G1,413000142,1,62,2,4,2,44820,10060,5572,4284,H,8,1,12
7506,2020,G1,413000162,1,79,2,3,2,25200,90,1908,1860,F,7,1,9
7507,2020,G1,413000172,1,57,3,4,2,18470,0,7635,6702,C,5,2,12
7508,2020,G1,413000182,1,61,2,6,2,41500,4000,5464,5000,,,2,16
7509,2020,G1,413000192,1,53,4,7,2,60053,14443,3972,3165,R,2,1,18
7510,2020,G2,413000202,1,38,3,6,2,56256,2000,2761,2172,H,4,1,16
7511,2020,G2,413000242,1,33,1,6,1,1020,0,5269,4395,C,8,3,16
7512,2020,G2,413000262,1,51,4,4,2,27200,14875,2761,2021,C,8,1,12
7513,2020,G1,413000302,1,44,3,4,2,10220,5284,3026,2511,G,5,1,12
7514,2020,G1,413000312,1,69,2,6,2,47240,0,2352,2229,C,9,1,16
7515,2020,G1,413000322,1,72,2,2,2,47150,8500,3162,3014,N,9,1,6
7516,2020,G1,413000332,1,57,4,5,2,21720,18240,3492,2912,C,3,2,14
7517,2020,G1,413000342,1,75,2,4,2,35400,0,2006,1821,,,1,12
7518,2020,G1,413000352,1,55,2,6,2,27919,2000,4214,3003,M,5,1,16
7519,2020,G1,413000362,1,43,2,5,4,1950,3400,4200,3328,G,5,3,14
7520,2020,G1,413000372,1,60,2,6,2,32900,0,4876,4067,C,1,1,16
7521,2020,G1,413600101,1,68,2,4,2,31150,0,3209,3015,,,5,12
7522,2020,G1,413600141,1,44,3,6,2,24918,15600,5950,5205,G,5,2,16
7523,2020,G1,413600151,1,51,5,4,2,3480,1000,3530,3523,C,7,3,12
7524,2020,G1,413600161,1,58,2,4,2,60590,0,10367,8728,H,8,1,12
7525,2020,G1,413600191,1,55,1,4,1,600,0,1340,1324,N,9,3,12
7526,2020,G2,413600231,1,58,1,4,1,2905,270,1475,1471,H,8,3,12
7527,2020,G2,413600241,1,49,4,4,2,21912,6464,7036,6082,C,7,1,12
7528,2020,G2,413600261,1,82,2,2,2,25507,0,1077,1042,,,1,6
7529,2020,G2,413600271,1,67,7,5,2,181400,2940,10236,8676,P,4,1,14
